42	Ἀττικῆς	Ἀττική	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
43	ἀποικίας	ἀποικία	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
44	ἐξέπεμψαν	ἐκπέμπω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
1	δηλοῖ	δηλόω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	δέ	δέ	ADV	_	
3	μοι	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	καὶ	καί	ADV	_	
5	τόδε	ὅδε	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
6	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	παλαιῶν	παλαιός	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	ἀσθένειαν	ἀσθένεια	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	οὐχ	οὐ	ADV	_	
10	ἥκιστα	ἥκιστος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
1	πρὸ	πρό	PREP	_	
2	γὰρ	γάρ	ADV	_	
3	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
4	Τρωικῶν	Τρωικός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
5	οὐδὲν	οὐδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
6	φαίνεται	φαίνω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
7	πρότερον	πρότερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	κοινῇ	κοινῇ	ADV	_	
9	ἐργασαμένη	ἐργάζομαι	VB	number=SINGULAR|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
10	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
11	Ἑλλάς	Ἑλλάς	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
1	δοκεῖ	δοκέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	δέ	δέ	ADV	_	
3	μοι	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	οὐ	οὐ	ADV	_	
5	-δὲ	δέ	ADV	_	
6	τ-	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	οὔνομα	ὄνομα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	τοῦτο	οὗτος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	ξύμπασά	σύμπας	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
10	πω	πω	ADV	_	
11	εἶχεν	ἔχω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
12	ἀλλὰ	ἀλλὰ	CONJ	_	
13	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
14	μὲν	μέν	ADV	_	
15	πρὸ	πρό	PREP	_	
16	Ἕλληνος	Ἕλλην	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
17	τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
18	Δευκαλίωνος	Δευκαλίων	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
19	καὶ	καί	ADV	_	
20	πάνυ	πάνυ	ADV	_	
21	οὐ	οὐ	ADV	_	
22	-δὲ	δέ	ADV	_	
23	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
24	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
25	ἐπίκλησις	ἐπίκλησις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
26	αὕτη	οὗτος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
27	κατὰ	κατά	PREP	_	
28	ἔθνη	ἔθνος	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
29	δὲ	δέ	ADV	_	
30	ἄλλα	ἄλλος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
31	τε	τε	ADV	_	
32	καὶ	καί	CONJ	_	
33	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
34	Πελασγικὸν	Πελασγικός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
35	ἐπὶ	ἐπί	PREP	_	
36	πλεῖστον	πλεῖστος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
37	ἀφ᾽	ἀπό	PREP	_	
38	ἑαυτῶν	ἑαυτοῦ	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
39	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
40	ἐπωνυμίαν	ἐπωνυμία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
41	παρέχεσθαι	παρέχω	VB	tense=PR|mood=INFINITIVE	
42	Ἕλληνος	Ἕλλην	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
43	δὲ	δέ	CONJ	_	
44	καὶ	καί	CONJ	_	
45	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
46	παίδων	παῖς	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
47	αὐτοῦ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
48	ἐν	ἐν	PREP	_	
49	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
50	Φθιώτιδι	Φθιῶτις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
51	ἰσχυσάντων	ἰσχύω	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
52	καὶ	καί	CONJ	_	
53	ἐπαγομένων	ἐπάγω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
54	αὐτοὺς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
55	ἐπ᾽	ἐπί	PREP	_	
56	ὠφελίᾳ	ὠφέλεια	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
57	ἐς	εἰς	PREP	_	
58	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
59	ἄλλας	ἄλλος	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
60	πόλεις	πόλις	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
61	καθ᾽	κατά	PREP	_	
62	ἑκάστους	ἕκαστος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
63	μὲν	μέν	ADV	_	
64	ἤδη	ἤδη	ADV	_	
65	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
66	ὁμιλίᾳ	ὁμιλία	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
67	μᾶλλον	μᾶλλον	ADV	_	
68	καλεῖσθαι	καλέω	VB	tense=PR|mood=INFINITIVE	
69	Ἕλληνας	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
70	οὐ	οὐ	ADV	_	
71	μέντοι	μέντοι	ADV	_	
72	πολλοῦ	πολύς	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
73	γε	γε	ADV	_	
74	χρόνου	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
75	ἐδύνατο	δύναμαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
76	καὶ	καί	ADV	_	
77	ἅπασιν	ἅπας	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
78	ἐκνικῆσαι	ἐκνικάω	VB	mood=INFINITIVE|voice=ACTIVE	
1	τεκμηριοῖ	τεκμηριόω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	δὲ	δέ	ADV	_	
3	μάλιστα	μάλιστα	ADV	_	
4	Ὅμηρος	Ὅμηρος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	πολλῷ	πολύς	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
2	γὰρ	γάρ	ADV	_	
3	ὕστερον	ὕστερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	ἔτι	ἔτι	ADV	_	
5	καὶ	καί	ADV	_	
6	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
7	Τρωικῶν	Τρωικός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
8	γενόμενος	γίγνομαι	VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
9	οὐδαμοῦ	οὐδαμοῦ	ADV	_	
10	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	ξύμπαντας	σύμπας	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
12	ὠνόμασεν	ὀνομάζω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
13	οὐδ᾽	οὐδέ	ADV	_	
14	ἄλλους	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
15	ἢ	ἤ1	CONJ	_	
16	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
17	μετ᾽	μετά	PREP	_	
18	Ἀχιλλέως	Ἀχιλλεύς	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
19	ἐκ	ἐκ	PREP	_	
20	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
21	Φθιώτιδος	Φθιῶτις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
22	οἵπερ	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
23	καὶ	καί	ADV	_	
24	πρῶτοι	πρῶτος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
25	Ἕλληνες	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
26	ἦσαν	εἰμί	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
27	Δαναοὺς	Δαναός	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
28	δὲ	δέ	CONJ	_	
29	ἐν	ἐν	PREP	_	
30	τοῖς	ὁ		number=PLURAL|gender=NEUTER|case=DATIVE	
31	ἔπεσι	ἔπος	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
32	καὶ	καί	ADV	_	
33	Ἀργείους	Ἀργεῖος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
34	καὶ	καί	CONJ	_	
35	Ἀχαιοὺς	Ἀχαιός	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
36	ἀνακαλεῖ	ἀνακαλέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	οὐ	οὐ	ADV	_	
2	μὴν	μήν	ADV	_	
3	οὐ	οὐ	ADV	_	
4	-δὲ	δέ	ADV	_	
5	βαρβάρους	βάρβαρος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
6	εἴρηκε	ἐρῶ	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
7	διὰ	διά	PREP	_	
8	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	μηδὲ	μηδέ	ADV	_	
10	Ἕλληνάς	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	πω	πω	ADV	_	
12	ὡς	ὡς	CONJ	_	
13	ἐμοὶ	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
14	δοκεῖ	δοκέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
15	ἀντίπαλον	ἀντίπαλος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	ἐς	εἰς	PREP	_	
17	ἓν	εἷς	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	ὄνομα	ὄνομα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
19	ἀποκεκρίσθαι	ἀποκρίνω	VB	tense=PERF|mood=INFINITIVE	
1	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δ᾽	δέ	ADV	_	
3	οὖν	οὖν	ADV	_	
4	ὡς	ὡς	ADV	_	
5	ἕκαστοι	ἕκαστος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
6	Ἕλληνες	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
7	κατὰ	κατά	PREP	_	
8	πόλεις	πόλις	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
9	τε	τε	ADV	_	
10	ὅσοι	ὅσος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
11	ἀλλήλων	ἀλλήλων	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
12	ξυνίεσαν	συνίημι	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
13	καὶ	καί	CONJ	_	
14	ξύμπαντες	σύμπας	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
15	ὕστερον	ὕστερον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	κληθέντες	καλέω	VB	number=PLURAL|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
17	οὐδὲν	οὐδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	πρὸ	πρό	PREP	_	
19	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
20	Τρωικῶν	Τρωικός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
21	δι᾽	διά	PREP	_	
22	ἀσθένειαν	ἀσθένεια	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
23	καὶ	καί	CONJ	_	
24	ἀμειξίαν	ἀμιξία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
25	ἀλλήλων	ἀλλήλων	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
26	ἁθρόοι	ἀθρόος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
27	ἔπραξαν	πράσσω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
1	ἀλλὰ	ἀλλά	ADV	_	
2	καὶ	καί	ADV	_	
3	ταύτην	οὗτος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	στρατείαν	στρατεία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	θαλάσσῃ	θάλασσα	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
7	ἤδη	ἤδη	ADV	_	
8	πλείω	πλείων	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
9	χρώμενοι	χράω1	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
10	ξυνεξῆλθον	συνεξέρχομαι	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
1	Μίνως	Μίνως	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	γὰρ	γάρ	ADV	_	
3	παλαίτατος	παλαιός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ὧν	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	ἀκοῇ	ἀκοή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
6	ἴσμεν	οἶδα	VB	person=PERSON_1|number=PLURAL|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
7	ναυτικὸν	ναυτικός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἐκτήσατο	κτάομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
9	καὶ	καί	ADV	_	
10	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
11	νῦν	νῦν	ADV	_	
12	Ἑλληνικῆς	Ἑλληνικός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	θαλάσσης	θάλασσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	ἐπὶ	ἐπί	PREP	_	
15	πλεῖστον	πλεῖστος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	ἐκράτησε	κρατέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
17	καὶ	καί	ADV	_	
18	τῶν	ὁ		number=PLURAL|gender=FEMININE|case=GENITIVE	
19	Κυκλάδων	Κυκλάδες	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
20	νήσων	νῆσος	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
21	ἦρξέ	ἔρδω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
22	τε	τε	ADV	_	
23	καὶ	καί	CONJ	_	
24	οἰκιστὴς	οἰκιστής	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
25	πρῶτος	πρῶτος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
26	τῶν	ὁ		number=PLURAL|gender=FEMININE|case=GENITIVE	
27	πλείστων	πλεῖστος	ADJ	number=PLURAL|gender=FEMININE|case=GENITIVE	
28	ἐγένετο	γίγνομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
29	Κᾶρας	Κάρ	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
30	ἐξελάσας	ἐξελαύνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
31	καὶ	καί	CONJ	_	
32	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
33	ἑαυτοῦ	ἑαυτοῦ	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
34	παῖδας	παῖς	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
35	ἡγεμόνας	ἡγεμών	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
36	ἐγκαταστήσας	ἐγκαθίστημι	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
1	τό	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
2	τε	τε	ADV	_	
3	λῃστικόν	λῃστικός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	ὡς	ὡς	CONJ	_	
5	εἰκός	εἰκός	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=NOMINATIVE	
6	καθῄρει	καθαιρέω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
7	ἐκ	ἐκ	PREP	_	
8	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	θαλάσσης	θάλασσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	ἐφ᾽	ἐπί	PREP	_	
11	ὅσον	ὅσος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	ἐδύνατο	δύναμαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
13	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
14	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
15	προσόδους	πρόσοδος	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
16	μᾶλλον	μᾶλλον	ADV	_	
17	ἰέναι	εἶμι	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
18	αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
19	[0]		EXCL	_	
1	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	γὰρ	γάρ	ADV	_	
3	Ἕλληνες	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	πάλαι	πάλαι	ADV	_	
6	καὶ	καί	CONJ	_	
7	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	βαρβάρων	βάρβαρος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
9	οἵ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
10	τε	τε	ADV	_	
11	ἐν	ἐν	PREP	_	
12	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
13	ἠπείρῳ	ἤπειρος	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
14	παραθαλάσσιοι	παραθαλάσσιος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
15	καὶ	καί	CONJ	_	
16	ὅσοι	ὅσος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
17	νήσους	νῆσος	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
18	εἶχον	ἔχω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
19	ἐπειδὴ	ἐπεί	CONJ	_	
20	ἤρξαντο	ἄρχω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE	
21	μᾶλλον	μᾶλλον	ADV	_	
22	περαιοῦσθαι	περαιόω	VB	tense=PR|mood=INFINITIVE	
23	ναυσὶν	ναῦς	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
24	ἐπ᾽	ἐπί	PREP	_	
25	ἀλλήλους	ἀλλήλων	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
26	ἐτράποντο	τρέπω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE	
27	πρὸς	πρός	PREP	_	
28	λῃστείαν	λῃστεία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
29	ἡγουμένων	ἡγέομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
30	ἀνδρῶν	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
31	οὐ	οὐ	ADV	_	
32	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
33	ἀδυνατωτάτων	ἀδύνατος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE|degree=SUPERLATIVE	
34	κέρδους	κέρδος	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
35	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
36	σφετέρου	σφέτερος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
37	αὐτῶν	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
38	ἕνεκα	ἕνεκα	PREP	_	
39	καὶ	καί	CONJ	_	
40	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
41	ἀσθενέσι	ἀσθενής	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
42	τροφῆς	τροφή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
43	καὶ	καί	CONJ	_	
44	προσπίπτοντες	προσπίτνω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
45	πόλεσιν	πόλις	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
46	ἀτειχίστοις	ἀτείχιστος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
47	καὶ	καί	CONJ	_	
48	κατὰ	κατά	PREP	_	
49	κώμας	κώμη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
50	οἰκουμέναις	οἰκέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=FEMININE|case=DATIVE	
51	ἥρπαζον	ἁρπάζω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
52	καὶ	καί	CONJ	_	
53	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
54	πλεῖστον	πλεῖστος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
55	τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
56	βίου	βίος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
57	ἐντεῦθεν	ἐντεῦθεν	ADV	_	
58	ἐποιοῦντο	ποιέω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
59	οὐκ	οὐ	ADV	_	
60	ἔχοντός	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
61	πω	πω	ADV	_	
62	αἰσχύνην	αἰσχύνη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
63	τούτου	οὗτος	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
64	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
65	ἔργου	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
66	φέροντος	φέρω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
67	δέ	δέ	CONJ	_	
68	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
69	καὶ	καί	ADV	_	
70	δόξης	δόξα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
71	μᾶλλον	μᾶλλον	ADV	_	
1	δηλοῦσι	δηλόω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	δὲ	δέ	ADV	_	
3	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
4	τε	τε	ADV	_	
5	ἠπειρωτῶν	ἠπειρώτης	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	τινὲς	τις	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
7	ἔτι	ἔτι	ADV	_	
8	καὶ	καί	ADV	_	
9	νῦν	νῦν	ADV	_	
10	οἷς	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
11	κόσμος	κόσμος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	καλῶς	καλός	ADV	_	
13	τοῦτο	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
14	δρᾶν	δράω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
15	καὶ	καί	CONJ	_	
16	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
17	παλαιοὶ	παλαιός	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
18	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
19	ποιητῶν	ποιητής	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
20	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
21	πύστεις	πύστις	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
